Operator,In Out Travelling,Network Type,Rating,Call Drop Category,Latitude,Longitude,State Name
Vodafone,Indoor,3G,5,Satisfactory,26.86251408,75.78862335,Rajasthan
Airtel,Indoor,4G,4,Satisfactory,12.9749383,77.6938396,Karnataka
RJio,Outdoor,4G,5,Satisfactory,8.49866191,76.96012566,Kerala
Airtel,Indoor,4G,1,Poor Voice Quality,28.6838616,77.222758,NCT
Vodafone,Travelling,4G,4,Satisfactory,18.6286178,73.7848114,Maharashtra
Airtel,Travelling,4G,1,Poor Voice Quality,28.633863,77.10421,Delhi
Vodafone,Indoor,3G,5,Satisfactory,13.09067263,80.26955294,Tamil Nadu
RJio,Outdoor,2G,1,Poor Voice Quality,28.636852,77.21651,NCT
RJio,Outdoor,4G,5,Satisfactory,23.286737,72.44181,Gujarat
BSNL,Outdoor,2G,4,Satisfactory,13.0150675,77.5657897,Karnataka
RJio,Travelling,4G,5,Satisfactory,19.0097568,72.8338823,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,10.96302502,78.06032748,Tamil Nadu
Airtel,Indoor,4G,3,Satisfactory,27.79411086,76.6356716,Rajasthan
Vodafone,Travelling,4G,1,Poor Voice Quality,18.6286178,73.7848114,Maharashtra
Vodafone,Indoor,4G,2,Poor Voice Quality,20.3825684,72.90152783,Gujarat
Airtel,Outdoor,4G,1,Poor Voice Quality,28.633863,77.10421,Delhi
RJio,Indoor,4G,4,Satisfactory,12.8835192,77.6020539,Karnataka
Vodafone,Travelling,4G,4,Satisfactory,18.6286178,73.7848114,Maharashtra
RJio,Indoor,4G,1,Poor Voice Quality,21.19999293,72.85821389,Gujarat
RJio,Indoor,4G,5,Satisfactory,12.9352478,77.6124496,Karnataka
RJio,Indoor,4G,5,Satisfactory,20.3099185,85.8192184,Odisha
RJio,Travelling,4G,3,Satisfactory,22.70718,75.88572,Madhya Pradesh
Vodafone,Travelling,4G,3,Satisfactory,18.6286179,73.7848122,Maharashtra
Vodafone,Indoor,4G,2,Poor Voice Quality,28.64741532,77.27879052,NCT
RJio,Outdoor,4G,5,Satisfactory,23.28691,72.44169,Gujarat
Vodafone,Indoor,4G,2,Poor Voice Quality,20.3825684,72.90152783,Gujarat
RJio,Travelling,4G,3,Satisfactory,22.70718,75.88572,Madhya Pradesh
RJio,Indoor,4G,4,Satisfactory,19.0570024,72.8328088,Maharashtra
RJio,Outdoor,4G,3,Satisfactory,22.70718,75.88572,Madhya Pradesh
RJio,Outdoor,4G,4,Satisfactory,19.0661142,72.9979097,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,19.0661142,72.9979097,Maharashtra
RJio,Indoor,4G,5,Satisfactory,28.67577504,77.21207765,NCT
RJio,Indoor,4G,5,Satisfactory,12.99126059,77.54965,Karnataka
Vodafone,Indoor,3G,1,Poor Voice Quality,17.4473448,78.3712916,Telangana
RJio,Indoor,4G,1,Poor Voice Quality,21.19999293,72.85821389,Gujarat
Airtel,Indoor,3G,1,Poor Voice Quality,28.6838616,77.222758,NCT
RJio,Outdoor,4G,3,Satisfactory,13.0783736,80.2353195,Tamil Nadu
Vodafone,Indoor,4G,5,Satisfactory,28.53939903,77.3432161,Uttar Pradesh
RJio,Indoor,4G,3,Satisfactory,22.31706766,88.22668882,West Bengal
Airtel,Indoor,4G,1,Poor Voice Quality,28.6838616,77.222758,NCT
Airtel,Indoor,3G,3,Satisfactory,12.99508556,77.66633771,Karnataka
RJio,Travelling,4G,4,Satisfactory,22.57703626,88.35214491,West Bengal
RJio,Indoor,4G,4,Satisfactory,12.93104865,77.58676765,Karnataka
RJio,Indoor,4G,1,Call Dropped,16.6660447,74.2159148,Maharashtra
RJio,Indoor,4G,4,Satisfactory,12.9910838,77.5495615,Karnataka
Idea,Indoor,3G,4,Satisfactory,23.03024883,72.55948205,Gujarat
Idea,Indoor,3G,4,Satisfactory,23.0300078,72.5594276,Gujarat
Idea,Outdoor,3G,1,Poor Voice Quality,29.4024465,76.9864476,Haryana
Idea,Travelling,4G,1,Poor Voice Quality,29.4019478,76.9850077,Haryana
Idea,Travelling,3G,1,Poor Voice Quality,29.40230464,76.98500874,Haryana
Idea,Travelling,3G,1,Poor Voice Quality,29.4027545,76.9882087,Haryana
Idea,Travelling,3G,1,Poor Voice Quality,29.4024465,76.9864476,Haryana
Idea,Outdoor,3G,1,Poor Voice Quality,29.4024465,76.9864476,Haryana
Idea,Travelling,4G,1,Poor Voice Quality,29.4019478,76.9850077,Haryana
Idea,Travelling,3G,1,Poor Voice Quality,29.40230464,76.98500874,Haryana
Idea,Travelling,3G,1,Poor Voice Quality,29.4027545,76.9882087,Haryana
Idea,Travelling,3G,1,Poor Voice Quality,29.4024465,76.9864476,Haryana
Airtel,Outdoor,4G,3,Satisfactory,17.525963,78.37041,Telangana
RJio,Indoor,4G,1,Poor Voice Quality,21.19999293,72.85821389,Gujarat
Idea,Indoor,2G,3,Poor Voice Quality,18.50806334,73.79453637,Maharashtra
Vodafone,Indoor,4G,2,Poor Voice Quality,20.3825684,72.90152783,Gujarat
Airtel,Indoor,3G,4,Satisfactory,17.36229299,78.53870424,Telangana
Airtel,Outdoor,4G,4,Satisfactory,27.208005,77.91933667,Uttar Pradesh
RJio,Travelling,4G,4,Satisfactory,22.574125,88.3495433,West Bengal
Vodafone,Outdoor,4G,4,Satisfactory,22.8889569,70.8824304,Gujarat
Vodafone,Outdoor,4G,4,Satisfactory,22.8889569,70.8824304,Gujarat
Vodafone,Indoor,2G,4,Satisfactory,22.82698802,70.86243281,Gujarat
Vodafone,Indoor,4G,4,Satisfactory,22.896084,70.8725778,Gujarat
Vodafone,Indoor,4G,4,Satisfactory,22.896084,70.8725778,Gujarat
Vodafone,Indoor,4G,5,Satisfactory,22.82698802,70.86243281,Gujarat
Vodafone,Indoor,4G,4,Satisfactory,22.896084,70.8725778,Gujarat
Vodafone,Indoor,4G,4,Satisfactory,22.82698802,70.86243281,Gujarat
Vodafone,Indoor,3G,4,Satisfactory,22.82698802,70.86243281,Gujarat
Vodafone,Indoor,3G,4,Satisfactory,22.8996644,70.829575,Gujarat
Vodafone,Indoor,4G,4,Satisfactory,22.89624454,70.86375732,Gujarat
Vodafone,Indoor,4G,4,Satisfactory,22.89624454,70.86375732,Gujarat
Vodafone,Indoor,4G,4,Satisfactory,22.89624454,70.86375732,Gujarat
Vodafone,Indoor,3G,4,Satisfactory,22.89624454,70.86375732,Gujarat
Vodafone,Indoor,4G,4,Satisfactory,22.89624454,70.86375732,Gujarat
Vodafone,Indoor,4G,4,Satisfactory,22.89603231,70.87246855,Gujarat
Vodafone,Indoor,4G,4,Satisfactory,22.89603231,70.87246855,Gujarat
Vodafone,Indoor,4G,4,Satisfactory,22.89603231,70.87246855,Gujarat
Vodafone,Indoor,4G,4,Satisfactory,22.89603231,70.87246855,Gujarat
Vodafone,Indoor,4G,4,Satisfactory,22.89603231,70.87246855,Gujarat
Vodafone,Outdoor,4G,4,Satisfactory,22.89600867,70.87248104,Gujarat
Vodafone,Outdoor,4G,4,Satisfactory,22.82694313,70.86240976,Gujarat
Vodafone,Outdoor,4G,4,Satisfactory,22.82694313,70.86240976,Gujarat
Vodafone,Indoor,4G,4,Satisfactory,22.89600867,70.87248104,Gujarat
Vodafone,Indoor,4G,4,Satisfactory,22.896084,70.8725778,Gujarat
Vodafone,Indoor,4G,4,Satisfactory,22.896084,70.8725778,Gujarat
Vodafone,Outdoor,4G,4,Satisfactory,22.82694313,70.86240976,Gujarat
Vodafone,Outdoor,4G,4,Satisfactory,22.82694313,70.86240976,Gujarat
Vodafone,Outdoor,4G,4,Satisfactory,22.82694313,70.86240976,Gujarat
Vodafone,Indoor,4G,4,Satisfactory,22.89547198,70.87320783,Gujarat
Vodafone,Indoor,4G,4,Satisfactory,22.89547198,70.87320783,Gujarat
Vodafone,Indoor,4G,4,Satisfactory,22.82697913,70.8624282,Gujarat
Idea,Travelling,4G,5,Satisfactory,17.4487046,78.382058,Telangana
RJio,Indoor,4G,1,Call Dropped,18.4317412,79.1302877,Telangana
RJio,Indoor,4G,2,Poor Voice Quality,17.39862302,78.44508335,Telangana
Vodafone,Travelling,4G,4,Satisfactory,18.6286178,73.7848114,Maharashtra
RJio,Travelling,4G,4,Satisfactory,18.643332,73.75324,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,15.39756346,77.22350227,Andhra Pradesh
Other,Outdoor,4G,1,Poor Voice Quality,17.256575,80.13304,Telangana
RJio,Indoor,4G,4,Satisfactory,22.5741345,88.3494571,West Bengal
RJio,Indoor,4G,4,Satisfactory,10.01480276,76.36275183,Kerala
RJio,Outdoor,4G,3,Satisfactory,22.70718,75.88572,Madhya Pradesh
RJio,Outdoor,4G,4,Satisfactory,13.0105514,77.6683095,Karnataka
RJio,Indoor,4G,4,Satisfactory,12.9968304,77.68827467,Karnataka
Airtel,Indoor,4G,5,Satisfactory,10.96302502,78.06032748,Tamil Nadu
Airtel,Indoor,4G,5,Satisfactory,21.2043649,72.8356456,Gujarat
RJio,Outdoor,4G,1,Poor Voice Quality,17.413313,78.39117,Telangana
Vodafone,Travelling,4G,4,Satisfactory,22.6356172,88.4399635,West Bengal
RJio,Outdoor,4G,5,Satisfactory,23.5939514,72.96215756,Gujarat
Airtel,Travelling,4G,5,Satisfactory,21.2043649,72.8356456,Gujarat
Vodafone,Outdoor,3G,5,Satisfactory,22.6607063,88.4297701,West Bengal
RJio,Indoor,4G,4,Satisfactory,16.49739385,80.46084354,Andhra Pradesh
RJio,Outdoor,4G,4,Satisfactory,19.0661142,72.9979097,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,19.0660446,72.9971716,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,19.0660446,72.9971716,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,19.0660446,72.9971716,Maharashtra
Airtel,Indoor,3G,2,Poor Voice Quality,28.6442791,77.3807733,Uttar Pradesh
Airtel,Travelling,4G,5,Satisfactory,21.2043649,72.8356456,Gujarat
RJio,Indoor,4G,5,Satisfactory,20.3099211,85.8192138,Odisha
Airtel,Travelling,4G,5,Satisfactory,21.2043649,72.8356456,Gujarat
RJio,Indoor,4G,5,Satisfactory,11.36599309,77.74867523,Tamil Nadu
RJio,Indoor,4G,4,Satisfactory,19.8419133,75.2287437,Maharashtra
RJio,Indoor,4G,5,Satisfactory,20.3099211,85.8192138,Odisha
Vodafone,Indoor,4G,4,Satisfactory,22.82697913,70.8624282,Gujarat
RJio,Outdoor,4G,3,Satisfactory,22.70718,75.88572,Madhya Pradesh
Airtel,Indoor,4G,5,Satisfactory,10.96302502,78.06032748,Tamil Nadu
Vodafone,Indoor,4G,5,Satisfactory,21.49044595,86.93767517,Odisha
Vodafone,Travelling,4G,4,Satisfactory,22.629359,88.4343596,West Bengal
Idea,Travelling,3G,3,Satisfactory,19.4517902,73.3263221,Maharashtra
Idea,Indoor,2G,5,Satisfactory,19.6938841,72.7683195,Maharashtra
RJio,Indoor,4G,3,Poor Voice Quality,21.47392659,83.88668742,Odisha
RJio,Indoor,4G,4,Satisfactory,12.99098952,77.54960511,Karnataka
RJio,Travelling,4G,3,Satisfactory,17.329832,77.89237,Telangana
Airtel,Indoor,4G,1,Poor Voice Quality,29.217505,79.518435,Uttarakhand
Airtel,Indoor,2G,1,Poor Voice Quality,29.217505,79.518435,Uttarakhand
Airtel,Outdoor,3G,1,Poor Voice Quality,29.217505,79.518435,Uttarakhand
Airtel,Indoor,4G,1,Poor Voice Quality,29.217505,79.518435,Uttarakhand
Airtel,Indoor,3G,1,Poor Voice Quality,29.217505,79.518435,Uttarakhand
Airtel,Indoor,2G,1,Poor Voice Quality,29.217505,79.518435,Uttarakhand
RJio,Indoor,4G,3,Satisfactory,32.75432719,74.84343754,Kashmir
RJio,Indoor,4G,2,Poor Voice Quality,21.47392659,83.88668742,Odisha
Idea,Travelling,3G,3,Poor Voice Quality,18.73618799,73.6811584,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,26.2197339,81.2516245,Uttar Pradesh
Vodafone,Indoor,4G,4,Satisfactory,22.82697913,70.8624282,Gujarat
RJio,Indoor,4G,4,Satisfactory,15.39756346,77.22350227,Andhra Pradesh
RJio,Indoor,4G,5,Satisfactory,29.67279911,77.00749929,Haryana
Vodafone,Indoor,2G,5,Satisfactory,13.0212895,80.263393,Tamil Nadu
Airtel,Outdoor,4G,5,Satisfactory,28.59436,77.34318,Uttar Pradesh
Airtel,Indoor,4G,5,Satisfactory,25.48677117,81.87463202,Uttar Pradesh
RJio,Indoor,4G,1,Poor Voice Quality,21.19999293,72.85821389,Gujarat
Airtel,Outdoor,4G,5,Satisfactory,26.1722118,87.82504,Bihar
Airtel,Indoor,4G,4,Satisfactory,12.97506222,77.64708949,Karnataka
Airtel,Outdoor,4G,4,Satisfactory,26.1722118,87.82504,Bihar
Idea,Indoor,3G,3,Poor Voice Quality,18.73618799,73.6811584,Maharashtra
RJio,Travelling,4G,5,Satisfactory,22.42504917,71.20212902,Gujarat
Airtel,Outdoor,3G,2,Call Dropped,26.1722118,87.82504,Bihar
RJio,Indoor,4G,5,Satisfactory,16.6620104,74.2100451,Maharashtra
Idea,Indoor,3G,2,Poor Voice Quality,12.04699444,75.52414293,Kerala
Idea,Outdoor,4G,2,Poor Voice Quality,12.04699444,75.52414293,Kerala
Idea,Outdoor,3G,2,Poor Voice Quality,12.04699444,75.52414293,Kerala
Idea,Indoor,3G,2,Poor Voice Quality,12.04699444,75.52414293,Kerala
Vodafone,Indoor,3G,5,Satisfactory,28.53939903,77.3432161,Uttar Pradesh
Vodafone,Indoor,2G,5,Satisfactory,18.63932499,73.73897248,Maharashtra
Airtel,Outdoor,3G,2,Call Dropped,26.1722118,87.82504,Bihar
Airtel,Travelling,4G,2,Poor Voice Quality,24.5665805,73.7292728,Rajasthan
Airtel,Indoor,4G,3,Call Dropped,22.79880232,86.18611003,Jharkhand
RJio,Outdoor,4G,2,Poor Voice Quality,21.47451565,83.88634363,Odisha
Airtel,Indoor,4G,4,Satisfactory,22.79880232,86.18611003,Jharkhand
Airtel,Indoor,4G,4,Satisfactory,28.46589272,77.00599205,Haryana
Airtel,Outdoor,3G,5,Satisfactory,26.1722118,87.82504,Bihar
Airtel,Indoor,4G,5,Satisfactory,10.96302502,78.06032748,Tamil Nadu
RJio,Indoor,4G,4,Satisfactory,26.21670593,78.18271917,Madhya Pradesh
RJio,Outdoor,4G,1,Poor Voice Quality,28.655228,77.472275,Uttar Pradesh
RJio,Indoor,4G,3,Satisfactory,22.663947,88.36705767,West Bengal
RJio,Indoor,4G,3,Satisfactory,22.66393778,88.36705191,West Bengal
RJio,Indoor,4G,3,Satisfactory,22.66399438,88.36709888,West Bengal
RJio,Indoor,4G,5,Satisfactory,15.39756346,77.22350227,Andhra Pradesh
Airtel,Indoor,4G,4,Satisfactory,13.0574802,77.5835748,Karnataka
RJio,Indoor,4G,4,Satisfactory,19.8419005,75.2287372,Maharashtra
Airtel,Indoor,4G,3,Satisfactory,29.13771328,75.73935003,Haryana
Idea,Indoor,3G,5,Satisfactory,19.693872,72.7683122,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,23.0095506,76.72149134,Madhya Pradesh
Airtel,Indoor,3G,5,Satisfactory,23.0095506,76.72149134,Madhya Pradesh
Airtel,Outdoor,4G,5,Satisfactory,23.00935665,76.72157373,Madhya Pradesh
Airtel,Indoor,4G,5,Satisfactory,23.00935665,76.72157373,Madhya Pradesh
RJio,Indoor,4G,2,Poor Voice Quality,21.47451565,83.88634363,Odisha
Vodafone,Travelling,4G,4,Satisfactory,18.6286177,73.7848147,Maharashtra
RJio,Outdoor,4G,3,Satisfactory,16.50943062,80.66558545,Andhra Pradesh
RJio,Outdoor,4G,5,Satisfactory,23.28691,72.44169,Gujarat
RJio,Indoor,4G,4,Satisfactory,12.9968304,77.68827467,Karnataka
Idea,Indoor,3G,4,Satisfactory,23.0300474,72.5594334,Gujarat
Idea,Indoor,4G,4,Satisfactory,23.03003,72.5594378,Gujarat
BSNL,Indoor,3G,5,Satisfactory,13.0212784,80.2633938,Tamil Nadu
RJio,Indoor,4G,4,Satisfactory,22.5741188,88.3495589,West Bengal
Vodafone,Travelling,4G,4,Satisfactory,18.6286178,73.7848114,Maharashtra
Idea,Indoor,3G,4,Satisfactory,23.03020441,72.55895449,Gujarat
Airtel,Indoor,3G,5,Satisfactory,34.12294184,74.50375895,Kashmir
RJio,Indoor,4G,5,Satisfactory,29.67279322,77.00749896,Haryana
Idea,Indoor,4G,4,Satisfactory,23.03020441,72.55895449,Gujarat
Airtel,Outdoor,4G,5,Satisfactory,23.00935665,76.72157373,Madhya Pradesh
RJio,Indoor,4G,4,Satisfactory,10.01480276,76.36275183,Kerala
Airtel,Indoor,4G,5,Satisfactory,13.05754803,77.58361341,Karnataka
BSNL,Outdoor,4G,4,Satisfactory,12.93623225,80.14740358,Tamil Nadu
Idea,Indoor,3G,4,Satisfactory,18.73618799,73.6811584,Maharashtra
RJio,Outdoor,4G,3,Satisfactory,16.50943062,80.66558545,Andhra Pradesh
Airtel,Outdoor,4G,5,Satisfactory,17.425058,78.34287,Telangana
Airtel,Outdoor,4G,5,Satisfactory,23.00935665,76.72157373,Madhya Pradesh
Vodafone,Indoor,4G,4,Satisfactory,22.5747952,88.4018267,West Bengal
Airtel,Indoor,4G,5,Satisfactory,13.05754803,77.58361341,Karnataka
RJio,Travelling,4G,2,Poor Voice Quality,28.630093,77.2228,Delhi
Vodafone,Travelling,4G,4,Satisfactory,18.6286178,73.7848114,Maharashtra
Vodafone,Indoor,3G,5,Satisfactory,28.53939903,77.3432161,Uttar Pradesh
RJio,Outdoor,4G,5,Satisfactory,23.28691,72.44169,Gujarat
RJio,Indoor,4G,5,Satisfactory,29.67279322,77.00749896,Haryana
RJio,Indoor,4G,4,Satisfactory,12.9968304,77.68827467,Karnataka
RJio,Travelling,4G,5,Satisfactory,22.59274576,88.29760898,West Bengal
Airtel,Outdoor,3G,5,Satisfactory,27.2056121,77.9480081,Uttar Pradesh
BSNL,Travelling,3G,2,Poor Voice Quality,10.93312409,79.84067433,Pondicherry
Vodafone,Outdoor,4G,4,Satisfactory,26.86809667,75.76378333,Rajasthan
RJio,Indoor,4G,4,Satisfactory,12.8835093,77.6020778,Karnataka
Vodafone,Travelling,4G,5,Satisfactory,28.53939903,77.3432161,Uttar Pradesh
RJio,Indoor,4G,5,Satisfactory,22.09809138,87.75994495,West Bengal
Idea,Indoor,3G,4,Satisfactory,18.73618799,73.6811584,Maharashtra
RJio,Indoor,4G,4,Satisfactory,10.01480276,76.36275183,Kerala
RJio,Outdoor,4G,4,Satisfactory,18.505662,73.83270319,Maharashtra
Vodafone,Travelling,4G,4,Satisfactory,23.0283161,72.5558054,Gujarat
Idea,Indoor,3G,2,Poor Voice Quality,12.04699444,75.52414293,Kerala
RJio,Indoor,4G,2,Poor Voice Quality,28.5446987,77.12105054,NCT
Airtel,Indoor,4G,1,Poor Voice Quality,21.2043649,72.8356456,Gujarat
Airtel,Indoor,4G,5,Satisfactory,21.2043649,72.8356456,Gujarat
Vodafone,Outdoor,3G,4,Satisfactory,26.86809667,75.76378333,Rajasthan
Idea,Indoor,3G,4,Satisfactory,18.73618799,73.6811584,Maharashtra
RJio,Travelling,4G,5,Satisfactory,22.423998,71.2026284,Gujarat
RJio,Outdoor,4G,4,Satisfactory,20.6098218,72.9203471,Gujarat
Vodafone,Travelling,4G,1,Poor Voice Quality,23.5522262,74.4576517,Rajasthan
Vodafone,Indoor,3G,5,Satisfactory,28.53939903,77.3432161,Uttar Pradesh
Airtel,Indoor,3G,4,Satisfactory,27.208005,77.91933667,Uttar Pradesh
Vodafone,Outdoor,4G,4,Satisfactory,26.86809667,75.76378333,Rajasthan
RJio,Indoor,4G,4,Satisfactory,16.52930516,80.4676263,Andhra Pradesh
RJio,Outdoor,4G,5,Satisfactory,22.67673219,88.34720903,West Bengal
RJio,Indoor,4G,5,Satisfactory,20.3099189,85.8192044,Odisha
RJio,Travelling,4G,5,Satisfactory,20.59274,72.93313,Gujarat
RJio,Indoor,4G,1,Poor Voice Quality,11.26905,77.42282667,Tamil Nadu
RJio,Outdoor,4G,2,Poor Voice Quality,11.26905,77.42282667,Tamil Nadu
RJio,Outdoor,4G,4,Satisfactory,20.6098218,72.9203471,Gujarat
Airtel,Indoor,4G,1,Call Dropped,12.9950849,77.6664814,Karnataka
Vodafone,Travelling,4G,5,Satisfactory,28.4970192,77.4344782,Uttar Pradesh
Airtel,Travelling,4G,4,Satisfactory,18.101446,75.42854,Maharashtra
Vodafone,Indoor,4G,3,Poor Voice Quality,22.574676,88.4017088,West Bengal
RJio,Outdoor,4G,4,Satisfactory,20.71819982,77.01490857,Maharashtra
RJio,Indoor,4G,4,Satisfactory,20.71819982,77.01490857,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,20.71819982,77.01490857,Maharashtra
RJio,Indoor,4G,5,Satisfactory,20.71797765,77.0033635,Maharashtra
Airtel,Indoor,4G,3,Satisfactory,27.79411086,76.6356716,Rajasthan
Airtel,Outdoor,4G,5,Satisfactory,23.00935665,76.72157373,Madhya Pradesh
Airtel,Travelling,4G,5,Satisfactory,21.2043649,72.8356456,Gujarat
Airtel,Travelling,4G,1,Poor Voice Quality,10.36409,77.98262,Tamil Nadu
Vodafone,Indoor,3G,5,Satisfactory,18.63932499,73.73897248,Maharashtra
Idea,Indoor,4G,4,Satisfactory,23.03020441,72.55895449,Gujarat
Idea,Indoor,3G,3,Poor Voice Quality,23.0300472,72.5594222,Gujarat
Vodafone,Indoor,4G,5,Satisfactory,23.5564768,72.6189962,Gujarat
RJio,Indoor,4G,5,Satisfactory,15.39756346,77.22350227,Andhra Pradesh
Vodafone,Indoor,4G,4,Satisfactory,22.574676,88.4017088,West Bengal
RJio,Travelling,4G,1,Poor Voice Quality,17.4347587,80.1528129,Telangana
RJio,Travelling,4G,1,Poor Voice Quality,17.4347587,80.1528129,Telangana
RJio,Travelling,4G,3,Poor Voice Quality,17.44533058,80.15258905,Telangana
Airtel,Indoor,3G,4,Satisfactory,13.326405,77.8122096,Karnataka
Idea,Indoor,3G,4,Satisfactory,23.0300472,72.5594222,Gujarat
BSNL,Indoor,3G,2,Poor Voice Quality,16.6941,74.21532333,Maharashtra
Airtel,Indoor,4G,1,Call Dropped,11.6994649,78.1637469,Tamil Nadu
Airtel,Indoor,4G,1,Poor Voice Quality,11.6996279,78.1676657,Tamil Nadu
Vodafone,Indoor,4G,4,Satisfactory,22.82697913,70.8624282,Gujarat
Vodafone,Indoor,4G,5,Satisfactory,23.5564768,72.6189962,Gujarat
Airtel,Indoor,4G,4,Satisfactory,27.208005,77.91933667,Uttar Pradesh
Airtel,Outdoor,4G,2,Poor Voice Quality,11.69996,78.1679933,Tamil Nadu
BSNL,Indoor,3G,5,Satisfactory,17.43400811,78.40049927,Telangana
RJio,Outdoor,4G,4,Satisfactory,19.0661142,72.9979097,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,19.0661142,72.9979097,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,19.0660446,72.9971716,Maharashtra
Vodafone,Indoor,4G,4,Satisfactory,22.5746812,88.4016672,West Bengal
BSNL,Indoor,3G,1,Poor Voice Quality,10.93312409,79.84067433,Pondicherry
RJio,Travelling,4G,3,Satisfactory,12.44674,75.847565,Karnataka
Airtel,Indoor,4G,4,Satisfactory,27.20789167,77.91996167,Uttar Pradesh
RJio,Indoor,4G,5,Satisfactory,20.3094717,85.8189185,Odisha
RJio,Indoor,4G,5,Satisfactory,19.1937761,83.4175331,Odisha
Airtel,Outdoor,4G,5,Satisfactory,26.1398454,87.8572773,West Bengal
Idea,Indoor,3G,4,Satisfactory,18.65552922,73.81253387,Maharashtra
RJio,Travelling,4G,1,Poor Voice Quality,12.898199,80.19962,Tamil Nadu
Idea,Indoor,3G,4,Satisfactory,23.03020441,72.55895449,Gujarat
Airtel,Travelling,3G,5,Satisfactory,21.2043649,72.8356456,Gujarat
Vodafone,Indoor,4G,5,Satisfactory,23.5564768,72.6189962,Gujarat
Vodafone,Indoor,4G,4,Satisfactory,22.82697913,70.8624282,Gujarat
RJio,Travelling,4G,2,Poor Voice Quality,12.898199,80.19962,Tamil Nadu
Idea,Indoor,3G,5,Satisfactory,19.6939073,72.7683149,Maharashtra
Idea,Indoor,4G,4,Satisfactory,23.03020441,72.55895449,Gujarat
Vodafone,Travelling,3G,1,Poor Voice Quality,28.5548681,77.1065164,Haryana
RJio,Indoor,4G,4,Satisfactory,18.51972924,73.85629347,Maharashtra
RJio,Indoor,4G,4,Satisfactory,18.51972924,73.85629347,Maharashtra
RJio,Travelling,4G,1,Call Dropped,18.51972924,73.85629347,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,18.51972924,73.85629347,Maharashtra
Airtel,Outdoor,4G,4,Satisfactory,27.20789167,77.91996167,Uttar Pradesh
RJio,Travelling,4G,3,Satisfactory,12.898205,80.19956,Tamil Nadu
Airtel,Indoor,4G,5,Satisfactory,10.96302502,78.06032748,Tamil Nadu
Vodafone,Indoor,4G,4,Satisfactory,22.82697913,70.8624282,Gujarat
RJio,Indoor,4G,1,Poor Voice Quality,21.19999293,72.85821389,Gujarat
RJio,Travelling,4G,2,Poor Voice Quality,18.6439592,73.781014,Maharashtra
Airtel,Indoor,4G,4,Satisfactory,28.49280983,77.1451285,Haryana
Airtel,Indoor,4G,4,Satisfactory,28.49280983,77.1451285,Haryana
Airtel,Indoor,4G,5,Satisfactory,28.49280983,77.1451285,Haryana
Airtel,Indoor,4G,4,Satisfactory,28.49280983,77.1451285,Haryana
Airtel,Indoor,4G,5,Satisfactory,28.49280983,77.1451285,Haryana
Airtel,Indoor,4G,4,Satisfactory,28.49280983,77.1451285,Haryana
Airtel,Indoor,4G,1,Call Dropped,28.49280983,77.1451285,Haryana
Airtel,Indoor,4G,4,Satisfactory,28.49280983,77.1451285,Haryana
Airtel,Indoor,4G,5,Satisfactory,28.4693641,77.0318593,Haryana
Airtel,Indoor,4G,5,Satisfactory,28.4693641,77.0318593,Haryana
Airtel,Outdoor,4G,1,Call Dropped,28.4681354,77.0364453,Haryana
Airtel,Outdoor,4G,1,Poor Voice Quality,28.4681354,77.0364453,Haryana
Airtel,Indoor,4G,1,Call Dropped,28.4681354,77.0364453,Haryana
Airtel,Indoor,4G,5,Satisfactory,28.4694994,77.0437987,Haryana
Airtel,Indoor,4G,5,Satisfactory,28.4707069,77.0398803,Haryana
Airtel,Indoor,4G,5,Satisfactory,28.4694994,77.0437987,Haryana
Airtel,Indoor,4G,5,Satisfactory,28.46913301,77.03791175,Haryana
Airtel,Indoor,4G,5,Satisfactory,28.49289659,77.1454072,Haryana
RJio,Indoor,4G,4,Satisfactory,19.8418905,75.2287309,Maharashtra
Airtel,Travelling,4G,3,Satisfactory,18.5280603,73.6192152,Maharashtra
Vodafone,Indoor,3G,5,Satisfactory,28.53939903,77.3432161,Uttar Pradesh
RJio,Indoor,4G,5,Satisfactory,19.0163366,72.8344559,Maharashtra
Vodafone,Indoor,4G,5,Satisfactory,13.09067263,80.26955294,Tamil Nadu
RJio,Outdoor,4G,4,Satisfactory,22.82440953,70.85947181,Gujarat
RJio,Indoor,4G,4,Satisfactory,22.82440953,70.85947181,Gujarat
RJio,Indoor,4G,4,Satisfactory,22.82440953,70.85947181,Gujarat
RJio,Indoor,4G,4,Satisfactory,22.82440953,70.85947181,Gujarat
RJio,Indoor,4G,4,Satisfactory,22.82440953,70.85947181,Gujarat
RJio,Indoor,4G,5,Satisfactory,22.82440953,70.85947181,Gujarat
RJio,Indoor,4G,4,Satisfactory,22.89609552,70.87249408,Gujarat
Vodafone,Indoor,3G,4,Satisfactory,21.92000009,82.77999876,Chhattisgarh
